player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,reason,extracted_date,cycle_phase,cycle_risk_tag,perf_trend,corrected_risk_tag,adv_phase,adv_risk_tag,adv_modifier,adv_confidence,adjusted_prediction,actual_result
Sabrina Ionescu,Assists,7.5,5.1,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.896968,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,5.2,6.6
Natasha Cloud,Assists,8.5,6.1,0.0,0.5,GOOD,cloudna01w,2025-06-17T11:02:51.997657,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.4,5.9
Jewell Loyd,Points,13.5,11.1,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.185266,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,11.3,12.2
Chelsea Gray,Points,17.5,15.1,0.0,0.5,GOOD,grayych01w,2025-06-17T11:02:52.224365,2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,14.3,12.8
Veronica Burton,Points,9.5,11.9,0.0,0.5,GOOD,burtove01w,2025-06-17T11:02:52.580228,-2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,12.1,12.3
Angel Reese,Rebounds,9.5,11.9,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.679969,-2.4000000000000004,2.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,12.1,11.7
Olivia Nelson-Ododa,Rebounds,8.5,6.0,0.0,0.5,GOOD,nelsool01w,2025-06-17T11:02:51.652243,2.5,2.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.3,9.2
Allisha Gray,Pts+Rebs+Asts,27.5,30.0,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.752763,-2.5,2.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,28.5,29.1
Natasha Cloud,Points,11.5,9.0,0.0,0.5,GOOD,cloudna01w,2025-06-17T11:02:52.008230,2.5,2.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,9.5,10.3
Gabby Williams,Pts+Rebs+Asts,21.5,24.0,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.849973,-2.5,2.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,24.5,23.5
Napheesa Collier,Assists,6.5,3.9,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.070107,2.6,2.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,3.7,2.5
Jackie Young,Rebounds,6.5,3.9,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.260030,2.6,2.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.1,3.0
Caitlin Clark,Assists,11.5,8.9,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.495755,2.6,2.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,8.5,9.5
Monique Billings,Points,9.5,6.9,0.0,0.5,GOOD,billimo01w,2025-06-17T11:02:52.531643,2.6,2.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,7.0,5.9
Veronica Burton,Points,14.5,11.9,0.0,0.5,GOOD,burtove01w,2025-06-17T11:02:52.569900,2.6,2.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,12.1,12.8
Angel Reese,Rebounds,14.5,11.9,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.656005,2.6,2.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,12.1,17.3
Napheesa Collier,Points,23.5,26.1,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.058670,-2.6000000000000014,2.6000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,24.8,27.0
Kelsey Mitchell,Points,14.5,17.2,0.0,0.5,GOOD,mitchke01w,2025-06-17T11:02:51.549743,-2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,18.1,17.3
Tina Charles,Points,19.5,16.8,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.627726,2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,17.6,20.6
Napheesa Collier,Rebounds,11.5,8.8,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.078570,2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,8.4,7.4
Kayla McBride,Points,11.5,14.2,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.111587,-2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,14.9,9.8
Alanna Smith,Points,7.5,10.2,0.0,0.5,GOOD,smithal01w,2025-06-17T11:02:52.369396,-2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,10.7,8.2
Ezi Magbegor,Points,5.5,8.2,0.0,0.5,GOOD,magbeez01w,2025-06-17T11:02:52.912193,-2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.085,0.65,8.9,4.2
Marina Mabrey,3-PT Made,5.5,2.8,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.449418,2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,2.9,2.0
Marina Mabrey,Assists,6.5,3.8,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.451324,2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.0,4.0
Arike Ogunbowale,Assists,7.5,4.8,0.0,0.5,GOOD,ogunbar01w,2025-06-17T11:02:52.416084,2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.016,0.5,4.9,9.1
Kamilla Cardoso,Rebounds,9.5,6.8,0.0,0.5,GOOD,cardoka01w,2025-06-17T11:02:52.772095,2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,7.1,7.9
Ezi Magbegor,Rebounds,10.5,7.8,0.0,0.5,GOOD,magbeez01w,2025-06-17T11:02:52.906197,2.7,2.7,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.085,0.65,8.5,8.0
Carla Leite,Points,9.5,6.7,0.0,0.5,GOOD,leiteca01w,2025-06-17T11:02:52.582077,2.8,2.8,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,6.4,8.5
Paige Bueckers,Points,14.5,17.38,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.422050,-2.879999999999999,2.879999999999999,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,18.2,12.7
Marina Mabrey,Pts+Rebs+Asts,29.5,26.6,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.416956,2.8999999999999986,2.8999999999999986,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,27.9,28.5
Sabrina Ionescu,Rebounds,6.5,3.6,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.921226,2.9,2.9,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,3.7,5.6
Aliyah Boston,Rebounds,10.5,7.6,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.559811,2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,8.0,4.3
Brionna Jones,Rebounds,11.5,8.6,0.0,0.5,GOOD,jonesbr01w,2025-06-17T11:02:51.832805,2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,8.8,11.7
Jonquel Jones,Points,9.5,12.4,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.956424,-2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,12.6,13.4
Kayla Thornton,Points,11.5,14.4,0.0,0.5,GOOD,thornka01w,2025-06-17T11:02:52.519977,-2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,14.7,13.7
Gabby Williams,Points,12.5,15.4,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.828148,-2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,15.7,17.3
Nneka Ogwumike,Rebounds,11.5,8.6,0.0,0.5,GOOD,ogwumnn01w,2025-06-17T11:02:53.020208,2.9000000000000004,2.9000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,9.0,14.7
Caitlin Clark,Rebounds,8.5,5.5,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.485755,3.0,3.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,5.2,5.7
Tina Charles,Rebounds,8.5,5.5,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.638081,3.0,3.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.8,6.4
Rhyne Howard,Rebounds,8.5,5.5,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.704735,3.0,3.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.8,4.7
Paige Bueckers,Rebounds,7.5,4.5,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.461499,3.0,3.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.7,2.6
Angel Reese,Assists,6.5,3.5,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.687493,3.0,3.0,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,3.6,5.7
